---地铁6号线(梅林路-南孙庄)----
		
肿瘤医院	117.19067254303555	39.08476913553879
体育中心	117.17912985621564	39.08039613236889
凌宾路	117.1785981491843	39.0737143766843
昌凌路	117.19121152634153	39.0629695318208
中医一附院	117.19141130948695	39.05249271677785
----地铁1号线(刘园-李楼)----
		
刘园	117.12219911570693	39.214345761232714
瑞景新苑	117.12823743551445	39.206418066274765
佳园里	117.13453276052837	39.198257330468756
本溪路	117.14583461164108	39.191623472889944
勤俭道	117.1602601405036	39.18421916052598
洪湖里	117.16863082073722	39.17679168677021
西站	117.17273266335688	39.16227397799904
西北角	117.1783691711098	39.15207293635966
西南角	117.17860174240633	39.14316466358445
二纬路	117.18139214881197	39.13638808903354
海光寺	117.18415767215498	39.12805024772248
鞍山道	117.19438416174167	39.12601931849267
营口道	117.20399764764836	39.12438585577917
小白楼	117.22183673744881	39.120968923506226
下瓦房	117.22943271901063	39.1112661783572
南楼	117.23019340411648	39.10233541133675
土城	117.23836178594927	39.09571063323363
陈塘庄	117.25487246156156	39.089771599456355
复兴门	117.26672901632665	39.08323336084772
华山里	117.26839294762279	39.072198106885985
财经大学	117.28349103782064	39.069785578518015
双林	117.29866575347849	39.06301309410149
李楼	117.32371203821604	39.06019472678753
----地铁3号线(南站-小淀)----
		
南站	117.06881075314627	39.062755852138324
杨伍庄	117.0762098261403	39.07388782862898
学府工业区	117.08500468623575	39.07777375375617
高新区	117.1049191312559	39.07803073047719
大学城	117.118726536097	39.078666796319126
华苑	117.13502664889776	39.093449147040005
王顶堤	117.14563797256493	39.09855655071675
红旗南路	117.15458150222227	39.09878013111197
周邓纪念馆	117.17021417402911	39.098505590526635
天塔	117.18490353521993	39.10131093574506
吴家窑	117.19251865068911	39.10609488975744
西康路	117.19474887377874	39.11803742213294
营口道	117.20409484430454	39.124409157242134
和平路	117.21124948836932	39.1329469758812
津湾广场	117.2142587219972	39.137574640465566
天津站	117.21780756774491	39.14412801501616
金狮桥	117.21432995762413	39.15705652637917
中山路	117.2120407158625	39.167913422604265
北站	117.21387137266127	39.17244891448404
铁东路	117.2138731692723	39.18601831485879
张兴庄	117.22153715256124	39.19790580079371
宜兴埠	117.22516486953273	39.20359436621769
天士力	117.2216919306006	39.21189383107585
华北集团	117.23404210424343	39.23370364796913
丰产河	117.24219970641009	39.244454655954726
小淀	117.26434985418348	39.24549498342567
----地铁3号线(小淀-南站)----
		
小淀	117.26434985418348	39.24549498342567
丰产河	117.24219970641009	39.244454655954726
华北集团	117.23404210424343	39.23370364796913
天士力	117.2216919306006	39.21189383107585
宜兴埠	117.22516486953273	39.20359436621769
张兴庄	117.22153715256124	39.19790580079371
铁东路	117.2138731692723	39.18601831485879
北站	117.21387137266127	39.17244891448404
中山路	117.2120407158625	39.167913422604265
金狮桥	117.21432995762413	39.15705652637917
天津站	117.21780756774491	39.14412801501616
津湾广场	117.2142587219972	39.137574640465566
和平路	117.21124948836932	39.1329469758812
营口道	117.20409484430454	39.124409157242134
西康路	117.19474887377874	39.11803742213294
吴家窑	117.19251865068911	39.10609488975744
天塔	117.18490353521993	39.10131093574506
周邓纪念馆	117.17021417402911	39.098505590526635
红旗南路	117.15458150222227	39.09878013111197
王顶堤	117.14563797256493	39.09855655071675
华苑	117.13502664889776	39.093449147040005
大学城	117.118726536097	39.078666796319126
高新区	117.1049191312559	39.07803073047719
学府工业区	117.08500468623575	39.07777375375617
杨伍庄	117.0762098261403	39.07388782862898
南站	117.06881075314627	39.062755852138324
----地铁2号线(滨海国际机场-曹庄)----
		
滨海国际机场	117.36738504702518	39.13965483475358
空港经济区	117.34145213474929	39.16377374830434
国山路	117.3166365348667	39.16022019500654
登州路	117.30267794520826	39.15648321236601
屿东城	117.28621407131303	39.15315367350434
翠阜新村	117.26401793029754	39.1502192558803
靖江路	117.25061691886914	39.148838179114094
顺驰桥	117.24023663937913	39.14776702838633
远洋国际中心	117.22866161356087	39.14295836432025
天津站	117.2174374658748	39.14404588826836
建国道	117.20714036947503	39.144500312400666
东南角	117.19711617828918	39.142560594672815
鼓楼	117.18790594172593	39.14276451660945
西南角	117.17865285598985	39.14313220419502
广开四马路	117.16851386135983	39.14360342350585
长虹公园	117.15607547411592	39.14371255341528
咸阳路	117.14245419817647	39.14396711925255
芥园西道	117.12630850409289	39.14894779048977
卞兴	117.11571155331387	39.15249037664994
曹庄	117.09762551932874	39.15171571796285
----地铁2号线(曹庄-滨海国际机场)----
		
曹庄	117.09762551932874	39.15171571796285
卞兴	117.11571155331387	39.15249037664994
芥园西道	117.12630850409289	39.14894779048977
咸阳路	117.14245419817647	39.14396711925255
长虹公园	117.15607547411592	39.14371255341528
广开四马路	117.16851386135983	39.14360342350585
西南角	117.17865285598985	39.14313220419502
鼓楼	117.18790594172593	39.14276451660945
东南角	117.19711617828918	39.142560594672815
建国道	117.20714036947503	39.144500312400666
天津站	117.2174374658748	39.14404588826836
远洋国际中心	117.22866161356087	39.14295836432025
顺驰桥	117.24023663937913	39.14776702838633
靖江路	117.25061691886914	39.148838179114094
翠阜新村	117.26401793029754	39.1502192558803
屿东城	117.28621407131303	39.15315367350434
登州路	117.30267794520826	39.15648321236601
国山路	117.3166365348667	39.16022019500654
空港经济区	117.34145213474929	39.16377374830434
滨海国际机场	117.36738504702518	39.13965483475358
		
东海路	117.74368369803558	39.04682349857863
会展中心	117.73797047499212	39.0361160045516
太湖路	117.7297887982378	39.02610045755577
市民广场	117.70907764606085	39.024549100788015
泰达	117.68594762663719	39.03133259116639
塘沽	117.66763081796653	39.035227954281524
胡家园	117.61389364337636	39.046842342561185
钢管公司	117.51052643681814	39.04598868405026
军粮城	117.46232893264688	39.05405515257664
小东庄	117.41001377567899	39.07008873351078
东丽开发区	117.36377278090848	39.08573938329528
新立	117.34243991148806	39.09191867338787
张贵庄	117.31432178122859	39.09781881434226
二号桥	117.29958624713456	39.100873520133405
一号桥	117.28966068989371	39.10181575573831
中山门	117.2705331605003	39.10707198087638
东兴路	117.24851308736476	39.11009485753779
直沽	117.24028883092926	39.11735818584373
十一经路	117.23005695150952	39.1278518105215
大王庄	117.22492511179212	39.13331079709506
天津站	117.21767830158203	39.143960193730926
----地铁1号线(李楼-刘园)----
		
李楼	117.32371203821604	39.06019472678753
双林	117.29866575347849	39.06301309410149
财经大学	117.28349103782064	39.069785578518015
华山里	117.26839294762279	39.072198106885985
复兴门	117.26672901632665	39.08323336084772
陈塘庄	117.25487246156156	39.089771599456355
土城	117.23836178594927	39.09571063323363
南楼	117.23019340411648	39.10233541133675
下瓦房	117.22943271901063	39.1112661783572
小白楼	117.22183673744881	39.120968923506226
营口道	117.20399764764836	39.12438585577917
鞍山道	117.19438416174167	39.12601931849267
海光寺	117.18415767215498	39.12805024772248
二纬路	117.18139214881197	39.13638808903354
西南角	117.17860174240633	39.14316466358445
西北角	117.1783691711098	39.15207293635966
西站	117.17273266335688	39.16227397799904
洪湖里	117.16863082073722	39.17679168677021
勤俭道	117.1602601405036	39.18421916052598
本溪路	117.14583461164108	39.191623472889944
佳园里	117.13453276052837	39.198257330468756
瑞景新苑	117.12823743551445	39.206418066274765
刘园	117.12219911570693	39.214345761232714
		
天津站	117.21767830158203	39.143960193730926
大王庄	117.22492511179212	39.13331079709506
十一经路	117.23005695150952	39.1278518105215
直沽	117.24028883092926	39.11735818584373
东兴路	117.24851308736476	39.11009485753779
中山门	117.2705331605003	39.10707198087638
一号桥	117.28966068989371	39.10181575573831
二号桥	117.29958624713456	39.100873520133405
张贵庄	117.31432178122859	39.09781881434226
新立	117.34243991148806	39.09191867338787
东丽开发区	117.36377278090848	39.08573938329528
小东庄	117.41001377567899	39.07008873351078
军粮城	117.46232893264688	39.05405515257664
钢管公司	117.51052643681814	39.04598868405026
胡家园	117.61389364337636	39.046842342561185
塘沽	117.66763081796653	39.035227954281524
泰达	117.68594762663719	39.03133259116639
市民广场	117.70907764606085	39.024549100788015
太湖路	117.7297887982378	39.02610045755577
会展中心	117.73797047499212	39.0361160045516
东海路	117.74368369803558	39.04682349857863
